cluster	pair	theme_label	theme_id	theme_term	gene	logFC
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019276	-2.74725310147649
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019320	4.92891834186504
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019337	5.98112009630788
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019353	1.78684778867968
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019354	-1.19611581100497
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019358	4.92891486678244
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019395	-1.15420860508615
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019525	3.53523379760819
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019549	7.21478485046412
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019574	4.03886348321032
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019597	3.90043968031832
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019638	5.29150135427859
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019649	-3.9766402033289
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019680	-7.49556304369751
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019681	-5.87668899484032
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019726	1.78684778867968
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019760	-1.56647938535596
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019771	-3.05215565304651
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019773	-2.45865209072453
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019802	2.44863499176426
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019805	-3.16823213762339
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019815	-1.93216846240509
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019873	-1.39292629351629
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019896	-1.94295634758578
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019944	-2.67027142940421
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019966	3.52710476390093
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019980	1.24925980529254
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_019989	2.5185918681765
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020073	7.20743838360238
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020128	-2.17443703982386
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020136	-2.06582148310108
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020138	-5.32663835367107
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020147	-3.73551316176016
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020169	-2.74436348503952
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020203	4.73514602984289
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020207	-4.77627718964827
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020223	4.0133851468483
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020250	6.20711793766439
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020263	3.02529332031847
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020275	3.31810470769716
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020324	6.84890009286488
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020328	2.22337393436544
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020369	-1.29872862290785
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020412	-0.963676986857311
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020448	4.42671861343688
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020527	4.43322681242784
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020541	-2.03271283828276
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020623	-3.60864730753953
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020654	3.32554916462189
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020659	2.03142430413822
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020691	0.947873775728543
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020729	5.7032132940961
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020851	6.71275093491531
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020857	-4.78551171013405
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_020938	0.980112322961656
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021029	5.46356710881506
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021099	2.13654927047135
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021107	4.97820439644571
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021124	7.78626005417175
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021127	5.55758927376819
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021135	-5.90356049387638
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021158	-1.14825435013638
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021162	-1.389985270277
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021164	3.49701543838385
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021197	2.77187931979345
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021236	4.31732822982489
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021266	3.05539071606792
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021285	-2.61423129173707
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021296	1.72126557101635
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021439	-0.853433683712198
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021453	-3.24126299938695
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021470	2.56030949150046
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021487	-1.8921377707137
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021499	-3.6349463469107
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021548	1.53826784572037
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021587	1.07138886416729
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021625	-3.36516484582615
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021630	4.77038275628579
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021637	2.96420600679383
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021732	-2.79957739195646
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021746	-2.65788347635817
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021773	-1.75413640860702
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021822	3.13391808486466
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021828	-3.03433367362022
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021844	6.73230474393797
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021885	4.97640343342253
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021926	3.03310777422499
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021929	3.50376797044767
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021931	1.5734317753741
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021972	3.56194423434569
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021980	5.04323632738253
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021991	-1.43455746770256
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022009	-0.907253673998906
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022024	-1.58272599947105
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022027	3.3954869066817
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022040	6.05025695024254
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022043	-2.00569344577495
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022097	-1.6229130986624
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022102	-2.61701265762229
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022104	-1.37415052529098
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022127	3.21211481465266
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022142	3.70639861311781
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022157	1.5560304821723
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022173	-5.35351766966066
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022193	-2.14848700022278
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022216	1.99393911292004
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022217	-1.96518825622185
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022240	-4.42732257814796
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022245	5.25035289161573
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022247	-0.907253674179571
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022250	-2.90585880752207
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022273	3.44562791952048
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022321	-1.56642624060728
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022375	-1.20617579808398
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022405	2.36317893803042
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022409	-2.94947847504105
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022467	1.50807234570422
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022486	-2.9040767263708
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022500	-1.5728226995732
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022520	2.60587445152903
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022596	-2.9211798799357
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_022946	-2.65213874613523
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023052	5.27660796532974
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023175	-1.51551860554411
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023205	1.3085144552313
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023210	3.27762546928028
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023227	6.17126365125061
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023259	2.01003245699694
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023498	2.49567906733254
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023570	2.7135277083596
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023644	-1.81287799208314
18	1	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_023782	3.28281896100558
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000744	6.0499935926536
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005516	-2.39316049374528
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_005898	2.18320592399675
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_008366	1.58605154989609
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_010949	-2.98126219565492
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_011738	5.77832667415728
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_012627	-2.8118601893895
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_014211	5.2408619552494
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_017828	5.78515122420738
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_018346	-3.57798569451671
18	3	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_021499	-5.43202824761516
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000014	2.18398393404734
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000015	-1.79681094306992
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000044	-5.30156351303888
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000177	4.65018441211158
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000213	-6.39843611309757
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000234	2.37818374277192
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000355	5.53482927397292
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000376	2.2549611147058
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000385	2.21603359406927
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000411	2.678428210089
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000424	5.57243338689855
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000452	2.90785539280545
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000550	-3.65686275862158
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000665	-8.30566810955939
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000706	1.75181277649813
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000716	1.6911642543807
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000723	2.88974408897596
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000729	5.51636000548815
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000734	5.85268608959562
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000743	1.9185272594438
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000744	6.34360615672787
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000747	1.86453616096734
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000763	1.29663466309878
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000820	9.22826739711467
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000821	1.79586359461373
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000857	1.30113274857694
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000858	2.4107155363083
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000863	6.77211686609754
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000874	1.45359954351093
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000909	7.78997995976839
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000910	1.467596841304
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000916	3.25268293173439
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000930	6.83468054372064
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000955	-2.82831819295843
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000983	7.69339656629577
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_000997	1.14820590161989
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001007	1.68775395275831
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001094	6.55638164074374
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001103	2.45737708667691
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001127	1.76525362824425
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001134	4.31748087554447
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001138	3.78070291019164
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001139	1.18188251909964
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001193	2.18446778560856
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001239	3.61480580538402
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001276	-4.04179487827351
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001329	1.6925635146645
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001346	1.0913129793704
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001370	1.71224078199459
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001374	1.70928498639608
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001378	4.52596996518275
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001410	7.19718495380921
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001484	2.38337718370473
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001490	-3.2095931105099
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001497	1.95746566372137
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001516	5.59900854959115
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001553	2.06629804513407
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001567	-2.61388398263305
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001590	1.34816442286164
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001606	-6.39763647046121
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001615	2.90886501476334
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001676	-3.55117868014011
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001693	4.35739372674505
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001722	1.7417691293558
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001723	4.33396798875179
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001764	4.83884855469243
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001787	-2.28374542324907
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001799	6.34370493287116
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001808	1.97452972001931
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001847	2.5837481157483
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001859	-6.91059478152013
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001894	-1.68715752791029
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001915	2.59049709422902
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001972	2.90962427032892
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001983	2.53982275370166
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_001984	2.53982275370166
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002021	-6.70653495033691
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002072	5.73974146221714
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002133	-2.69113317891732
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002212	6.12666641389531
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002265	-1.02931178954029
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002277	3.07249413525171
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002299	2.07557255866191
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002361	2.14788535994546
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002409	-3.38710624241454
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002449	3.74639987940559
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002462	-3.56850398761219
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002487	3.48845705481018
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002506	-2.05587483464744
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002507	-5.33361900459525
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002514	5.72148735691968
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002528	1.34841320895785
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002529	3.76041049459823
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002541	2.3272161722407
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002569	2.30650415744348
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002578	-2.01243608978563
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002595	1.67019842978311
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002609	1.97729624388705
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002626	1.88712906849272
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002676	-6.91976217825487
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002690	-1.91214167777106
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002775	8.43651758194398
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002803	1.61660992126297
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002809	2.02549915252514
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002840	3.42512785827754
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002887	3.37857334102706
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002901	1.15779389494757
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002910	-3.55189024496219
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002939	3.33197354982952
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002944	-4.37035219856308
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002984	-2.77190277421201
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_002997	3.04295470599609
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003046	-4.04809124752775
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003059	-3.56785577046892
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003121	1.33872609996538
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003137	3.923447060428
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003143	1.4268855443735
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003157	1.11505229133329
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003178	-4.20673788976826
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003190	-2.48395868382381
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003206	4.23078050358571
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003247	4.27597875017381
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003250	-3.22704736908429
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003277	-1.18306125835663
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003287	2.46431414238337
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003310	-1.57559138206156
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003321	-5.28641902106524
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003348	-1.69609664069348
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003357	-5.18417856561011
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003369	-3.08108982612631
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003408	1.91300642852941
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003474	4.20553794318971
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003607	1.89638427320418
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003611	-1.78054636531693
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003624	-2.19670075587268
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003633	-4.00473933655
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003645	5.9116115982005
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003695	3.04550905527118
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003769	-7.14921623542158
18	4	response to nitrate (+12 related terms)	GO:0010167	response to nitrate	HELPU_003798	4.22440310841006
