category	ID	term	count	genes	logFC	adj_pval	zscore
MF	GO:0004698	calcium-dependent protein kinase C activ...	1	HELPU_006925	-2.96734128865565	0.09179	-2.96734128865565
MF	GO:0015211	purine nucleoside transmembrane transpor...	1	HELPU_011422	1.14792893164068	0.09179	1.14792893164068
MF	GO:0052641	benzoic acid glucosyltransferase activit...	1	HELPU_009382	4.6888932616743	0.09179	4.6888932616743
MF	GO:0015200	methylammonium transmembrane transporter...	1	HELPU_007673	-4.49705533091092	0.09179	-4.49705533091092
MF	GO:0010486	manganese:proton antiporter activity	1	HELPU_007558	3.20977735831798	0.09179	3.20977735831798
MF	GO:0010428	methyl-CpNpG binding	1	HELPU_000826	-1.02495040747515	0.09179	-1.02495040747515
MF	GO:0010429	methyl-CpNpN binding	1	HELPU_000826	-1.02495040747515	0.09179	-1.02495040747515
MF	GO:0004675	transmembrane receptor protein serine/th...	2	HELPU_006155	2.35771278310975	0.10336	4.57103500859439
MF	GO:0004675	transmembrane receptor protein serine/th...	2	HELPU_020938	4.10670692012665	0.10336	4.57103500859439
MF	GO:0048029	monosaccharide binding	2	HELPU_002522	-1.13210137045694	0.10384	-2.25923176662429
MF	GO:0048029	monosaccharide binding	2	HELPU_003592	-2.06293483444726	0.10384	-2.25923176662429
MF	GO:0004826	phenylalanine-tRNA ligase activity	1	HELPU_007293	-4.72289583026171	0.1042	-4.72289583026171
MF	GO:0004634	phosphopyruvate hydratase activity	1	HELPU_021926	4.99990351962602	0.1042	4.99990351962602
MF	GO:0047134	protein-disulfide reductase (NAD(P)) act...	1	HELPU_016234	-1.90946046372831	0.1042	-1.90946046372831
MF	GO:0045330	aspartyl esterase activity	1	HELPU_003632	0.892428422911018	0.1042	0.892428422911018
MF	GO:0015369	calcium:proton antiporter activity	1	HELPU_000743	3.25261229289057	0.1042	3.25261229289057
MF	GO:0009884	cytokinin receptor activity	1	HELPU_006831	-4.95909824508309	0.1042	-4.95909824508309
MF	GO:0072354	histone H3T3 kinase activity	1	HELPU_016340	-0.593560134540099	0.1042	-0.593560134540099
MF	GO:0004715	non-membrane spanning protein tyrosine k...	1	HELPU_008447	0.819796993341356	0.1042	0.819796993341356
MF	GO:0008802	betaine-aldehyde dehydrogenase activity	1	HELPU_014793	5.94816838497486	0.1042	5.94816838497486
MF	GO:0080031	methyl salicylate esterase activity	1	HELPU_012860	3.46191768462041	0.11644	3.46191768462041
MF	GO:0080032	methyl jasmonate esterase activity	1	HELPU_012860	3.46191768462041	0.11644	3.46191768462041
MF	GO:0030552	cAMP binding	1	HELPU_002923	1.17437796058815	0.11644	1.17437796058815
MF	GO:0030553	cGMP binding	1	HELPU_002923	1.17437796058815	0.11644	1.17437796058815
MF	GO:0016297	acyl-[acyl-carrier-protein] hydrolase ac...	1	HELPU_002987	3.1203040611886	0.11644	3.1203040611886
MF	GO:0033926	glycopeptide alpha-N-acetylgalactosamini...	1	HELPU_000424	0.632357169247874	0.11644	0.632357169247874
MF	GO:0031543	peptidyl-proline dioxygenase activity	1	HELPU_010090	1.89647958161422	0.11644	1.89647958161422
MF	GO:0003844	1,4-alpha-glucan branching enzyme activi...	1	HELPU_013820	-2.49381402417186	0.11644	-2.49381402417186
MF	GO:0003724	RNA helicase activity	3	HELPU_016519	6.41482476208844	0.1252	-0.625268182398098
MF	GO:0003724	RNA helicase activity	3	HELPU_018186	-6.11578799409408	0.1252	-0.625268182398098
MF	GO:0003724	RNA helicase activity	3	HELPU_018401	-1.38203302826411	0.1252	-0.625268182398098
MF	GO:0015562	efflux transmembrane transporter activit...	2	HELPU_009885	2.67563515047007	0.12564	5.15594435294505
MF	GO:0015562	efflux transmembrane transporter activit...	2	HELPU_014914	4.61597128030579	0.12564	5.15594435294505
MF	GO:0015105	arsenite transmembrane transporter activ...	1	HELPU_019980	3.47009177394425	0.12852	3.47009177394425
MF	GO:0080030	methyl indole-3-acetate esterase activit...	1	HELPU_012860	3.46191768462041	0.12852	3.46191768462041
MF	GO:0052638	indole-3-butyrate beta-glucosyltransfera...	1	HELPU_009382	4.6888932616743	0.12852	4.6888932616743
MF	GO:0080002	UDP-glucose:4-aminobenzoate acylglucosyl...	1	HELPU_009382	4.6888932616743	0.12852	4.6888932616743
CC	GO:0005886	plasma membrane	72	HELPU_000385	-1.38081631709757	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_001021	1.09328817240841	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_001110	-3.00757653395026	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_002449	-4.81118518392753	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_002810	-2.10274100613311	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_002923	1.17437796058815	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_003132	1.20076807647622	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_003592	-2.06293483444726	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_003632	0.892428422911018	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_003999	-0.918955078456837	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_004336	2.29400011999719	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_005639	-4.54667075124361	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_005658	-1.30089761071967	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_005678	-1.83301507964622	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_006045	-1.47495917864193	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_006155	2.35771278310975	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_006504	-0.685665649922808	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_006833	-1.50894996461589	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_006925	-2.96734128865565	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_007558	3.20977735831798	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_007673	-4.49705533091092	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_008354	0.546239435719901	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_008447	0.819796993341356	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_008725	-1.835122812033	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_009135	-2.60324609307039	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_009599	1.64289974093433	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_009625	0.689042982664088	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_009885	2.67563515047007	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_009951	-1.70338808511728	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_010917	-8.57129991931408	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_011075	-2.01971212969597	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_011361	-0.752784915173156	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_011369	-3.78286869013493	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_011375	-3.86169618178223	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_011378	-6.47262581800625	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_011422	1.14792893164068	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_012395	4.71481103592394	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_012438	-1.11153250682508	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_012622	-8.51779429544749	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_012657	0.94006283846191	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_013120	1.35874002929424	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_013126	1.10788623120391	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_013676	0.985277503936862	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_013887	-0.938271910476008	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_013931	-2.20227846090277	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_014110	-1.30907446631042	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_014328	8.60307077905114	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_014914	4.61597128030579	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_014971	-1.52200880981597	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_015673	6.51418438062019	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_015806	0.876968236919993	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_015942	-7.36927748930231	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_016839	1.12798531238403	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_017336	8.08201353397173	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_017731	-3.38602024588501	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_018550	6.54545670976712	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_018584	1.35466962053851	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_018634	-3.123196908849	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_018671	4.1847162062901	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_018831	-1.76345613673607	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_019349	-2.04385298484649	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_019622	-4.04785511211175	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_019980	3.47009177394425	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_020234	3.2167488728169	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_020938	4.10670692012665	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_021087	-6.28033618446532	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_021161	-1.20074284534412	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_021377	-2.12362293257026	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_022024	-3.71900817357422	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_022908	-4.4172042741101	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_022992	-6.09871599320936	0.0032	-5.88832288260652
CC	GO:0005886	plasma membrane	72	HELPU_023644	-5.637575691942	0.0032	-5.88832288260652
CC	GO:0000118	histone deacetylase complex	3	HELPU_004761	-0.826044363798356	0.006	-0.304267977302415
CC	GO:0000118	histone deacetylase complex	3	HELPU_016519	6.41482476208844	0.006	-0.304267977302415
CC	GO:0000118	histone deacetylase complex	3	HELPU_018186	-6.11578799409408	0.006	-0.304267977302415
CC	GO:0043190	ATP-binding cassette (ABC) transporter c...	1	HELPU_005639	-4.54667075124361	0.0265	-4.54667075124361
CC	GO:0034388	Pwp2p-containing subcomplex of 90S preri...	1	HELPU_011935	-1.16329006987452	0.0524	-1.16329006987452
CC	GO:0043529	GET complex	1	HELPU_015673	6.51418438062019	0.065	6.51418438062019
CC	GO:0031080	nuclear pore outer ring	1	HELPU_014237	-1.08107389945262	0.0775	-1.08107389945262
CC	GO:0048046	apoplast	12	HELPU_002260	-3.73098037269785	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_003128	3.9978532746937	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_007303	-7.21291245068326	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_008882	-2.60296326350499	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_014622	1.40131184790835	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_015999	0.59540971715282	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_016122	7.04860097983362	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_018831	-1.76345613673607	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_021931	3.50802454068747	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_022024	-3.71900817357422	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_022596	-4.06917171236393	0.085	-3.51746824861597
CC	GO:0048046	apoplast	12	HELPU_023644	-5.637575691942	0.085	-3.51746824861597
CC	GO:0005811	lipid droplet	2	HELPU_014377	1.0204508479073	0.0873	-5.27553924973731
CC	GO:0005811	lipid droplet	2	HELPU_016344	-8.48119000371739	0.0873	-5.27553924973731
CC	GO:0070505	pollen coat	1	HELPU_014914	4.61597128030579	0.0899	4.61597128030579
CC	GO:0042807	central vacuole	1	HELPU_007673	-4.49705533091092	0.0899	-4.49705533091092
CC	GO:0005956	protein kinase CK2 complex	1	HELPU_009762	7.95345159994042	0.0899	7.95345159994042
CC	GO:0010009	cytoplasmic side of endosome membrane	1	HELPU_014971	-1.52200880981597	0.0899	-1.52200880981597
CC	GO:0000015	phosphopyruvate hydratase complex	1	HELPU_021926	4.99990351962602	0.102	4.99990351962602
CC	GO:0043674	columella	1	HELPU_007673	-4.49705533091092	0.102	-4.49705533091092
CC	GO:0005847	mRNA cleavage and polyadenylation specif...	1	HELPU_020580	-2.65060766062138	0.102	-2.65060766062138
CC	GO:0045254	pyruvate dehydrogenase complex	1	HELPU_003709	2.89324076268654	0.114	2.89324076268654
CC	GO:0005880	nuclear microtubule	1	HELPU_014714	-4.55450959065789	0.1259	-4.55450959065789
CC	GO:0002189	ribose phosphate diphosphokinase complex	1	HELPU_010855	3.29477911361874	0.1259	3.29477911361874
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_001021	1.09328817240841	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_001069	-2.81167431770307	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_002522	-1.13210137045694	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_003999	-0.918955078456837	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_009625	0.689042982664088	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_012846	-1.15200352436017	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_014377	1.0204508479073	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_015673	6.51418438062019	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_016234	-1.90946046372831	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_016839	1.12798531238403	0.1276	0.980201290595582
CC	GO:0005789	endoplasmic reticulum membrane	11	HELPU_018590	0.730202958648975	0.1276	0.980201290595582
CC	GO:0008250	oligosaccharyltransferase complex	1	HELPU_003999	-0.918955078456837	0.1376	-0.918955078456837
CC	GO:0005783	endoplasmic reticulum	27	HELPU_001021	1.09328817240841	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_001069	-2.81167431770307	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_001983	2.16060944342997	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_002522	-1.13210137045694	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_003999	-0.918955078456837	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_005678	-1.83301507964622	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_005757	1.22017286935701	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_006504	-0.685665649922808	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_006831	-4.95909824508309	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_007673	-4.49705533091092	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_009625	0.689042982664088	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_011716	0.777017207020381	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_012846	-1.15200352436017	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_013120	1.35874002929424	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_014274	3.13504885606015	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_014377	1.0204508479073	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_014971	-1.52200880981597	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_015673	6.51418438062019	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_016234	-1.90946046372831	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_016839	1.12798531238403	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_018590	0.730202958648975	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_019980	3.47009177394425	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_020938	4.10670692012665	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_021931	3.50802454068747	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_022645	2.42261645102984	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_022908	-4.4172042741101	0.1384	0.268896001216869
CC	GO:0005783	endoplasmic reticulum	27	HELPU_022992	-6.09871599320936	0.1384	0.268896001216869
CC	GO:0017119	Golgi transport complex	1	HELPU_015757	-1.41510652713139	0.1491	-1.41510652713139
CC	GO:0005743	mitochondrial inner membrane	4	HELPU_009472	-6.39840421268599	0.1941	2.56432277583671
CC	GO:0005743	mitochondrial inner membrane	4	HELPU_011893	2.21167700445036	0.1941	2.56432277583671
CC	GO:0005743	mitochondrial inner membrane	4	HELPU_017029	-1.02313771376566	0.1941	2.56432277583671
CC	GO:0005743	mitochondrial inner membrane	4	HELPU_017477	10.3385104736747	0.1941	2.56432277583671
CC	GO:0000427	plastid-encoded plastid RNA polymerase c...	1	HELPU_005782	2.13823960067338	0.2151	2.13823960067338
CC	GO:0005750	mitochondrial respiratory chain complex ...	1	HELPU_017029	-1.02313771376566	0.2151	-1.02313771376566
CC	GO:0008541	proteasome regulatory particle, lid subc...	1	HELPU_011529	1.89966816865188	0.2256	1.89966816865188
CC	GO:0005793	endoplasmic reticulum-Golgi intermediate...	1	HELPU_002522	-1.13210137045694	0.2462	-1.13210137045694
CC	GO:0005884	actin filament	1	HELPU_015091	0.52742865481896	0.276	0.52742865481896
CC	GO:0101031	protein folding chaperone complex	1	HELPU_005782	2.13823960067338	0.276	2.13823960067338
CC	GO:0005769	early endosome	3	HELPU_011361	-0.752784915173156	0.2789	-3.46052313960484
CC	GO:0005769	early endosome	3	HELPU_014971	-1.52200880981597	0.2789	-3.46052313960484
CC	GO:0005769	early endosome	3	HELPU_022024	-3.71900817357422	0.2789	-3.46052313960484
CC	GO:0005777	peroxisome	8	HELPU_000385	-1.38081631709757	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_005678	-1.83301507964622	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_006894	0.736786472097437	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_013660	5.32975949351739	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_014714	-4.55450959065789	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_014793	5.94816838497486	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_014947	2.15707473486064	0.2794	1.5555391763652
CC	GO:0005777	peroxisome	8	HELPU_016286	-2.00371889801196	0.2794	1.5555391763652
CC	GO:0010369	chromocenter	1	HELPU_017324	-4.92834834249767	0.2953	-4.92834834249767
CC	GO:0022625	cytosolic large ribosomal subunit	3	HELPU_001570	0.888773254151442	0.3024	4.93179308470302
CC	GO:0022625	cytosolic large ribosomal subunit	3	HELPU_013126	1.10788623120391	0.3024	4.93179308470302
CC	GO:0022625	cytosolic large ribosomal subunit	3	HELPU_018550	6.54545670976712	0.3024	4.93179308470302
CC	GO:0009705	plant-type vacuole membrane	5	HELPU_000743	3.25261229289057	0.3067	-4.2269726932384
CC	GO:0009705	plant-type vacuole membrane	5	HELPU_007558	3.20977735831798	0.3067	-4.2269726932384
CC	GO:0009705	plant-type vacuole membrane	5	HELPU_007673	-4.49705533091092	0.3067	-4.2269726932384
CC	GO:0009705	plant-type vacuole membrane	5	HELPU_015942	-7.36927748930231	0.3067	-4.2269726932384
CC	GO:0009705	plant-type vacuole membrane	5	HELPU_019622	-4.04785511211175	0.3067	-4.2269726932384
CC	GO:0005576	extracellular region	17	HELPU_002260	-3.73098037269785	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_003128	3.9978532746937	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_003632	0.892428422911018	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_005185	1.73280015347239	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_006833	-1.50894996461589	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_007303	-7.21291245068326	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_008882	-2.60296326350499	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_014622	1.40131184790835	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_015999	0.59540971715282	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_016122	7.04860097983362	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_017207	-5.71797058044998	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_018589	-1.78787105675864	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_018831	-1.76345613673607	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_021931	3.50802454068747	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_022024	-3.71900817357422	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_022596	-4.06917171236393	0.3076	-4.5049611029271
CC	GO:0005576	extracellular region	17	HELPU_023644	-5.637575691942	0.3076	-4.5049611029271
CC	GO:0070013	intracellular organelle lumen	18	HELPU_004761	-0.826044363798356	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_006894	0.736786472097437	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_007293	-4.72289583026171	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_011935	-1.16329006987452	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_012949	1.53605857831206	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_013126	1.10788623120391	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_015544	2.11607867325497	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_016234	-1.90946046372831	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_016519	6.41482476208844	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_017029	-1.02313771376566	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_017324	-4.92834834249767	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_018186	-6.11578799409408	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_018401	-1.38203302826411	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_018550	6.54545670976712	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_020234	3.2167488728169	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_022024	-3.71900817357422	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_022127	-4.20553031728971	0.3293	-1.4000427128015
CC	GO:0070013	intracellular organelle lumen	18	HELPU_022173	2.38181782057102	0.3293	-1.4000427128015
CC	GO:0000139	Golgi membrane	6	HELPU_004354	-1.39169461723976	0.3452	-2.92066464513918
CC	GO:0000139	Golgi membrane	6	HELPU_014971	-1.52200880981597	0.3452	-2.92066464513918
CC	GO:0000139	Golgi membrane	6	HELPU_015757	-1.41510652713139	0.3452	-2.92066464513918
CC	GO:0000139	Golgi membrane	6	HELPU_016234	-1.90946046372831	0.3452	-2.92066464513918
CC	GO:0000139	Golgi membrane	6	HELPU_016839	1.12798531238403	0.3452	-2.92066464513918
CC	GO:0000139	Golgi membrane	6	HELPU_019349	-2.04385298484649	0.3452	-2.92066464513918
CC	GO:0015630	microtubule cytoskeleton	4	HELPU_004761	-0.826044363798356	0.3604	-1.66354757575693
CC	GO:0015630	microtubule cytoskeleton	4	HELPU_011935	-1.16329006987452	0.3604	-1.66354757575693
CC	GO:0015630	microtubule cytoskeleton	4	HELPU_014714	-4.55450959065789	0.3604	-1.66354757575693
CC	GO:0015630	microtubule cytoskeleton	4	HELPU_020234	3.2167488728169	0.3604	-1.66354757575693
CC	GO:0005773	vacuole	32	HELPU_000743	3.25261229289057	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_001377	1.63024357631969	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_003999	-0.918955078456837	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_005678	-1.83301507964622	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_006045	-1.47495917864193	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_006155	2.35771278310975	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_006831	-4.95909824508309	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_006833	-1.50894996461589	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_007303	-7.21291245068326	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_007558	3.20977735831798	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_007673	-4.49705533091092	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_007888	-1.42105462210886	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_008354	0.546239435719901	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_009599	1.64289974093433	0.384	-7.07856550766372
CC	GO:0005773	vacuole	32	HELPU_011361	-0.752784915173156	0.384	-7.07856550766372
