logFC	padj
HELPU_015183	-1.05203151762347	0.0485766896008949
HELPU_017466	1.03592940838143	0.0349213721235133
HELPU_021016	1.20222935494437	0.0392065625710779
HELPU_014613	8.09130930003284	7.97845814305599e-06
HELPU_011844	2.63148213069578	0.0460255473473848
HELPU_006781	-2.75523173079612	0.0315430811590923
HELPU_000314	0.860685223772314	0.0283352401570505
HELPU_000334	1.69068515372695	0.0039060536454122
HELPU_000366	2.47173473182468	0.000306389323054325
HELPU_000375	-6.17909467761891	0.0316342848857182
HELPU_000370	1.43919637306987	0.00630635197573185
HELPU_017669	1.61175415585934	0.0411450691252136
HELPU_012594	-3.4348394390509	0.0245405462274428
HELPU_010810	-1.07347569096555	0.0352379423970405
HELPU_019570	-1.07788012125668	0.0269489529526384
HELPU_021853	-5.61432323464405	0.00494256246099913
HELPU_012457	2.78491202248815	0.049517065758479
HELPU_012456	3.66262013843017	6.86819746001298e-06
HELPU_012454	1.6882220338102	0.0326071139724579
HELPU_005002	-1.73471276408447	0.0047634568238986
HELPU_005000	-4.5165582105448	6.00521848583969e-05
HELPU_019771	2.00721036740811	0.000391519207778457
HELPU_020881	-9.83542675825364	0.000314421208064772
HELPU_018442	-3.05919113095293	4.85566663134025e-05
HELPU_017637	-3.08729270009343	0.0356308261160061
HELPU_002475	-0.915335697252047	0.0424259419106277
HELPU_022738	5.56603719575073	0.000130512483679229
HELPU_008646	2.58662531750732	8.71430669240413e-05
HELPU_020551	-2.45596360545715	0.0151736212428382
HELPU_007810	-8.07129895986453	0.000497586058959755
HELPU_010290	7.57998001467995	3.13939409556873e-08
HELPU_020035	-1.1919809891587	0.026768088166318
HELPU_006705	2.49841461893123	7.75190018716601e-05
HELPU_004544	3.50736548687375	6.09222233751387e-05
HELPU_003393	1.54617141911753	0.021699893167377
HELPU_003395	1.94512795052079	0.00221867180027338
HELPU_018965	2.77120990252699	0.0316342848857182
HELPU_012968	1.48024213380431	0.0473611688808572
HELPU_016031	-4.39007533358065	0.000599619991888414
HELPU_017837	-2.21661073071014	0.0158137956784424
HELPU_023075	-3.0576021869349	0.0480400522096352
HELPU_015582	3.99891103483299	0.00149310465051619
HELPU_016453	-0.969515494960502	0.0216544011710152
HELPU_007872	-3.88591951993451	0.00299011355783131
HELPU_004936	-0.696813316204639	0.0359612694471703
HELPU_006393	1.7087918406558	0.00239964750853055
HELPU_014115	4.33095719541461	0.0210464961488047
HELPU_005927	4.56757434075217	0.00561411491368821
HELPU_007782	2.53551780345033	0.00571767455619778
HELPU_006472	-1.35330571609149	0.000278961905903898
HELPU_006473	-2.29356626348974	0.0169583300774487
HELPU_021373	-3.07800665993239	0.00498037519256781
HELPU_015966	-3.43552248369972	0.026768088166318
HELPU_005353	1.35268798977707	0.0113077657381373
HELPU_008021	1.49728766708083	0.0326071139724579
HELPU_008019	1.2459103527509	0.00626022103608773
HELPU_003287	1.64424210830268	0.0331203574322882
HELPU_003290	2.05126479774352	0.0258744606286927
HELPU_009495	1.11694715725509	0.0390957167522084
HELPU_004487	-0.900217004503142	0.0340139026929463
HELPU_023675	2.85480886556555	0.00138721497462815
HELPU_022291	4.70639995062958	0.000198168364792162
HELPU_011066	-3.33479605934325	0.000946546788331628
HELPU_011154	1.23106074802726	0.0317754873081347
HELPU_018673	-3.91318608932503	0.000105862211097667
HELPU_015347	1.57754855238437	0.0240475993010159
HELPU_003123	-0.955886675855474	0.028791936536849
HELPU_003122	2.48025905946985	0.00144505668274014
HELPU_012721	6.30837963112091	0.000844062760859293
HELPU_007667	1.22927181700168	0.028723925839118
HELPU_010404	-2.91493366912431	0.00027499575320462
HELPU_002004	-2.07660804520814	0.00277697429463797
HELPU_018596	1.22998452952923	0.0170189699882268
HELPU_002967	-3.34393049852331	0.00825715975870438
HELPU_002958	1.49119734968016	0.00635681742199388
HELPU_016308	-1.80812174115274	0.000130512483679229
HELPU_007801	-0.944087559103115	0.0326745395376799
HELPU_011861	2.7717056334054	0.027703310234792
HELPU_023657	3.10465053477781	0.0102774294642485
HELPU_014351	5.18034715779056	0.00102536739889842
HELPU_009396	-1.88417265576879	0.000296051802477447
HELPU_013943	-1.75266416259893	0.0103563537511992
HELPU_013944	-1.7770477935157	0.0477395772094046
HELPU_012241	1.62150497008201	0.0037692395955848
HELPU_014977	-1.89937744491952	0.00412612924191656
HELPU_014979	-3.25394746333935	0.00471149488311623
HELPU_001831	1.67511783237663	0.0135277340002626
HELPU_001830	1.07825418798903	0.0163728901639212
HELPU_020358	-5.19093985285491	0.0149056685409851
HELPU_008369	-5.38522214262368	0.00116045531557375
HELPU_008792	-5.25013177072314	0.0111466560283347
HELPU_014234	-1.72738111906537	0.00131523933594818
HELPU_007039	-0.978292604369311	0.0316342848857182
HELPU_013651	1.77241144783613	0.000162719345446962
HELPU_018137	1.81347636926471	0.0444812830487334
HELPU_007482	-0.802401285786518	0.0280871274592637
HELPU_007479	2.55427038765321	0.000185804634953286
HELPU_005390	-2.28858921812877	0.000590135605898525
HELPU_005388	4.57498267632171	0.0122192235020127
HELPU_009303	-0.842900903120881	0.00710878764850449
HELPU_003109	1.8991229082186	0.0473806860382898
HELPU_003111	1.7296479514876	0.0081699444556042
HELPU_021546	7.94503642777146	0.00201357324943918
HELPU_005840	2.18304891081656	0.0103052853055282
HELPU_004303	-2.5368962956014	0.00655772741394647
HELPU_016361	3.63975155075506	0.00108257118086314
HELPU_018735	5.85484821657642	0.0448255643949317
HELPU_009995	-1.20987532480512	0.0138703939154338
HELPU_020540	-8.35793878673934	7.12966853439272e-05
HELPU_010004	1.84920475331452	0.00571767455619778
HELPU_019318	-4.97557661842856	0.0258744606286927
HELPU_019690	4.92764561931699	0.00871506297483543
HELPU_008976	-2.89869925879195	0.00742429636734818
HELPU_008973	-1.37999527471501	0.0287582097693768
HELPU_017814	3.64335065581703	0.0024590255435604
HELPU_011183	-3.62902867759802	0.0283352401570505
HELPU_007302	-2.64269109273574	0.031550967393202
HELPU_007303	-3.81157328467342	0.000505260203680598
HELPU_007296	-1.32376326560875	0.0275074321719483
HELPU_007232	1.29795429535464	0.0184222362179306
HELPU_002791	1.05630760168323	0.0203680446992833
HELPU_013788	-0.79499073112698	0.0427439102908976
HELPU_010159	3.37411495776694	0.00494256246099913
HELPU_010081	1.64629308506278	0.018190437960513
HELPU_013143	-2.57677079432193	0.0319055901726575
HELPU_013142	-3.64784979377175	4.15289245442817e-05
HELPU_013141	-8.95256460171579	8.20084907151866e-06
HELPU_016216	-5.00188142970816	0.000424103279469263
HELPU_016812	0.955853968303889	0.0379226212696868
HELPU_016813	2.57052048115342	9.41251918008787e-09
HELPU_009959	4.05272679289429	0.000858425419332493
HELPU_006622	3.90028498651715	0.013873032387949
HELPU_018454	-2.36372338554713	0.0102774294642485
HELPU_010988	0.872265902731665	0.0423929999994054
HELPU_002986	1.3495009427878	0.028040689836018
HELPU_006219	1.85228715423541	0.0295959279025233
HELPU_011623	-1.47731673338343	0.0152568124710865
HELPU_009286	-1.83345802621585	0.00673599038270529
HELPU_018404	-1.16961719449887	0.0102217314251334
HELPU_002912	-2.93162901259895	0.0146046475640171
HELPU_010438	-2.80359180386972	0.00027499575320462
HELPU_002370	-1.64182023111044	0.000181346082063894
HELPU_007928	-4.22371581949871	0.000153828294255324
HELPU_003567	1.9246271148871	0.0091397692326132
HELPU_022272	2.81821889028739	0.000778364997891303
HELPU_001296	1.89617920652359	0.00494256246099913
HELPU_000626	-1.39545168178263	0.0120847684948598
HELPU_000638	-3.07781095611707	0.026768088166318
HELPU_017515	-1.70521785350058	0.00098933006400001
HELPU_012215	-7.31651090950298	1.38069483846639e-15
HELPU_016652	-1.19372617811398	0.0102774294642485
HELPU_011470	1.50113275933291	0.00826088240927082
HELPU_011525	1.08180624729013	0.0422941447626239
HELPU_004117	0.880834234071962	0.0171604355939355
HELPU_010802	1.1701219400951	0.0491105554778298
HELPU_017105	-1.23495477878324	0.0386229274991799
HELPU_021458	1.53545494420939	0.0049712079581544
HELPU_016820	2.69079174128027	0.0139265031092513
HELPU_005075	-1.62955365949956	0.0111466715632004
HELPU_006988	1.03250221329483	0.0223667774809301
HELPU_017873	-2.70374772022122	4.24957058956082e-05
HELPU_002848	-1.88014753392822	0.025818462801936
HELPU_004967	-2.36508026068118	0.0227734157369869
HELPU_011411	-6.543672270766	0.000429821595263255
HELPU_015331	-4.20826548005862	0.0160492537269494
HELPU_021825	7.41440279762587	0.0017729031619659
HELPU_005713	2.34362050872829	0.00186528442505752
HELPU_009689	-1.58265525071938	0.0266869873960606
HELPU_009865	2.11751306663307	0.00154747915946322
HELPU_017006	0.950111995786619	0.0386229274991799
HELPU_021196	3.0256918533035	2.09789469348881e-05
HELPU_023691	2.12364230769399	0.0151226158408291
HELPU_016024	1.21053856036854	0.0316943627109589
HELPU_016444	1.07554216132073	0.0297529257773084
HELPU_003214	-1.61794790215728	0.026768088166318
HELPU_005043	-1.67069902345625	0.0012861050910746
HELPU_005041	-0.930666717685467	0.0331203574322882
HELPU_009419	1.93010842308225	0.00596679956909886
HELPU_007945	1.28305757302307	0.00400776903738082
HELPU_000121	0.83477756541101	0.0375445064149725
HELPU_000130	2.10187855699089	0.00128974146010904
HELPU_000138	-1.65386694601886	0.00419979921774137
HELPU_000155	-1.1755366204705	0.00789811104894948
HELPU_000146	-1.61781660076954	5.92342628571674e-07
HELPU_000164	4.25008079006714	0.0128555269547467
HELPU_000190	1.68992953332537	0.0265852906462207
HELPU_000193	-1.57659858612618	0.0188974061524617
HELPU_000199	-2.04265430663379	0.0374856742434659
HELPU_000209	-1.84857118379039	0.0101142701456314
HELPU_003449	1.61760740346176	0.000601140199923984
HELPU_003456	-1.47975748518212	0.0316622005315846
HELPU_018475	-2.23021655284404	0.00318723481687016
HELPU_014862	1.47770678863496	0.027449034414342
HELPU_014332	-1.25499023892068	0.00230102932910865
HELPU_020705	-2.75696294542075	0.0471200376868067
HELPU_016574	1.12195213483594	0.0121651450437156
HELPU_023900	6.34976700366115	4.07365835035945e-06
HELPU_019415	-8.9875453457399	0.00129508799956839
HELPU_002705	1.6389054861384	0.000603640355658589
HELPU_012450	-3.49690970248695	2.81506928011454e-05
HELPU_022852	-1.38610601653004	0.033688617084121
HELPU_006614	3.47634368208005	0.0469858478444642
HELPU_006616	1.57432178524822	0.034283387329141
HELPU_006617	2.73271328444357	0.0113954329935286
HELPU_017720	-3.11682995179445	0.0330969743036149
HELPU_007846	2.47172283990364	0.00471149488311623
HELPU_017221	2.09586133564917	0.00840839700780598
HELPU_007739	1.28815823492163	0.0346098879767034
HELPU_006860	-1.18311257837194	0.0356042494559344
HELPU_011106	-3.2733174083731	0.00642255106522932
HELPU_008809	3.2791205984589	0.0460255473473848
HELPU_012973	-2.01799118215267	0.0326071139724579
HELPU_012970	-1.49680611605308	0.0388315416209181
HELPU_021031	2.07195318403779	0.0107415342364599
HELPU_019928	2.18672917798834	0.0123350298109763
HELPU_010443	-3.57919324445004	0.000316608116741304
HELPU_010441	-8.59449708434057	2.73496167505604e-09
HELPU_011197	1.16491203528704	0.0218323376774728
HELPU_017323	2.68522995668681	0.000142767933838127
HELPU_003056	3.92698107366875	0.0371553683295651
HELPU_010523	-6.30319133070883	1.80447201279673e-17
HELPU_018068	2.04627857442628	0.00155616360081971
HELPU_021907	2.84452031920698	0.0473806860382898
HELPU_021487	2.75380179618473	0.000314421208064772
HELPU_003753	-3.91604690447973	0.00631218916087486
HELPU_003762	2.78063561121761	0.00235485762217573
HELPU_021239	2.21204290281999	0.0325520306063938
HELPU_019291	3.72597192051654	0.00902406399824324
HELPU_003970	2.21234840967508	0.0165520767002247
HELPU_018186	-6.08325116413634	4.76704599771557e-06
HELPU_018187	-4.14064249639407	0.0110452670979063
HELPU_005597	-1.23642104840738	0.00865871230755949
HELPU_009444	-1.36983553731384	0.035037987222557
HELPU_013661	8.02698979457306	7.10904837850434e-07
HELPU_004509	1.01208354102495	0.0216521722833127
HELPU_016740	-2.1857667203567	0.00401335021419638
HELPU_017612	-1.42173686430949	0.0266869873960606
HELPU_023008	-2.40839512343898	0.00129338608580349
HELPU_022053	1.75150497271776	0.0164317096837946
HELPU_011283	4.18074682236027	0.0114957910439877
HELPU_019973	5.46297807291777	0.0260854831893502
HELPU_023671	-4.33229794791211	0.0198559247707705
HELPU_003749	2.78023717644939	0.0264632045063438
HELPU_020002	-0.928672315244451	0.0491105554778298
HELPU_016063	-1.30762153830917	0.0423980037867243
HELPU_021980	-2.83084426402833	0.0101142701456314
HELPU_006647	-6.98527262469505	0.00114032670142821
HELPU_009622	-1.13884059391186	0.0278699715866705
HELPU_009627	1.34840814251869	0.0114508471806549
HELPU_002880	-3.78055940293627	0.00669565251921874
HELPU_010940	4.42993045547845	0.000147671565743634
HELPU_010938	5.09198494507377	0.00810881632660546
HELPU_021296	1.49017170592394	0.0302779944465659
HELPU_012483	-2.79481109634486	0.00881382428123936
HELPU_013935	-1.76201219932186	0.00186091006314687
HELPU_013375	-3.86713062226409	0.0101142701456314
HELPU_004227	1.15077806943049	0.0201620471191099
HELPU_004235	-1.35676339941886	0.00169444072334323
HELPU_022406	-8.30922582003355	0.0107415342364599
HELPU_020077	8.0134762995079	0.00240103537250351
HELPU_020076	6.52261485839493	0.0199672941745037
HELPU_015556	4.87568202184806	0.0287803850191176
HELPU_023856	3.1952380003942	2.79557088821764e-06
HELPU_004809	1.97314793389649	0.0228780489797105
HELPU_023938	2.12982096940793	0.0453296111721903
HELPU_012129	-2.42058504851781	0.00549680011690374
HELPU_000736	1.39493964424849	0.0169583300774487
HELPU_000783	4.62560170328948	0.000515967354111816
HELPU_018866	2.84354779794813	0.000177083214456163
HELPU_021929	7.00610059524724	0.00289880220068584
HELPU_007702	0.803123093670433	0.0478045706821685
